Seconds,Temperature,Pressure,Humidity,Gas resistance,Waterproof temperature,Ammonia
4.870057106018066,24.7,0,0,169021.69207205338,0,21.812,100
12.561590909957886,24.54,1008.37,47.122,145779.43875901448,0,21.75,100
3.0434229373931885,0,1008.35,100.0,0,0,21.75,102
10.836216926574707,25.21,706.76,0,186852.07457506878,0,21.75,107
7.995971202850342,0,1008.36,46.942,87579.45040151576,0,21.875,107
15.908001899719238,24.4,1008.37,46.972,107234.81463368697,97.06,21.812,101
6.422119855880737,24.67,0,47.076,0,0,21.812,101
3.430500030517578,0,0,0,0,0,21.812,102
14.056645154953003,25.07,1008.36,100.0,186852.07457506878,0,21.812,107
0.9259247779846191,23.87,1008.32,0,94072.02659600013,0,21.75,100
1.9261376857757568,24.59,1008.32,47.272,129344.12944597822,0,21.812,100
2.846140146255493,25.18,1008.33,47.334,139351.58189512897,0,21.812,100
4.412866115570068,33.7,1008.39,47.239,139351.58189512897,0,21.812,100
1.5790610313415527,25.0,1008.35,47.167,132726.33219949162,0,21.812,102
5.87637186050415,25.11,1008.35,47.13,144397.05223441427,0,21.812,102
3.241971492767334,25.31,1008.35,47.122,132726.33219949162,0,21.812,107
8.069360733032227,0,0,46.895,144397.05223441427,0,21.812,101
5.260267734527588,24.8,0,46.916,144896.69429685848,0,21.812,103
2.0343971252441406,0,1008.35,46.926,149021.8529653543,0,21.812,104
10.611075401306152,25.38,706.76,46.697,144397.05223441427,0,21.812,101
7.951722621917725,33.7,696.24,46.658,144896.69429685848,0,21.812,110
4.813723802566528,33.7,696.24,0,104231.98684889858,0,21.812,108
2.9051568508148193,24.47,1008.47,46.757,0,0,21.812,105
13.619380950927734,24.89,1008.43,0,144397.05223441427,0,21.812,102
11.056972026824951,33.7,1008.41,46.656,144896.69429685848,0,21.875,108
8.091609001159668,33.7,1008.4,46.659,104231.98684889858,0,21.875,109
3.5092227458953857,24.6,1008.35,46.809,0,0,21.812,101
6.589729070663452,24.47,0,46.861,0,0,21.812,101
17.17151427268982,25.01,0,47.879,0,0,21.812,109
14.997654914855957,33.7,1023.72,0,0,0,21.875,107
12.002731561660767,33.7,0,47.873,104231.98684889858,0,21.875,101
7.1556782722473145,24.1,1008.33,100.0,0,0,21.812,100
10.363128662109375,24.05,1008.37,46.874,0,0,21.812,101
21.17046093940735,23.98,1008.35,46.886,0,0,21.812,101
19.45529341697693,23.94,0,47.07,78618.32693660128,97.03833333333333,21.812,101
16.387077808380127,0,1008.37,47.166,0,0,21.812,101
4.7171783447265625,24.86,1008.36,47.293,0,0,21.812,102
11.78366208076477,24.53,1008.37,47.315,0,0,21.812,108
15.32564091682434,24.09,0,0,0,0,21.875,108
26.22832441329956,24.1,0,47.378,0,0,21.875,101
24.831270456314087,24.18,1008.31,100.0,0,97.03833333333333,21.875,100
21.712525606155396,24.35,1008.35,47.507,0,0,21.812,107
5.408785104751587,0,1008.36,47.508,0,0,21.812,109
17.40672278404236,23.96,1008.34,100.0,0,0,21.875,100
10.635374784469604,23.98,0,100.0,0,0,21.875,100
0.9093101024627686,23.62,1008.31,48.355,0,0,21.812,100
1.8692445755004883,0,1008.3,48.51,115279.23345032019,0,21.812,107
2.829383373260498,24.82,1008.33,48.517,130655.72634365722,0,21.812,99
4.011368989944458,33.7,1008.43,48.419,130655.72634365722,0,21.812,99
1.5176286697387695,24.75,1008.34,48.267,130962.1889616271,0,21.812,102
5.629783868789673,24.92,706.76,100.0,130655.72634365722,0,21.812,107
3.9593708515167236,0,0,49.172,130962.1889616271,0,21.875,100
2.4541451930999756,24.33,706.76,49.191,0,0,21.875,104
8.074500799179077,33.7,1024.11,0,130655.72634365722,0,21.875,107
5.8643577098846436,33.7,1024.43,49.097,130962.1889616271,0,21.875,101
4.72174334526062,33.7,1024.64,49.16,0,0,21.875,101
10.433541059494019,33.7,0,49.203,130655.72634365722,0,21.875,100
8.774460792541504,0,1008.31,0,113252.6971882828,0,21.875,100
2.9294204711914062,23.88,1008.33,48.26,132411.5673724526,0,21.812,102
13.213459014892578,0,1008.31,100.0,130655.72634365722,0,21.875,110
11.463771104812622,24.32,1008.39,48.013,113252.6971882828,0,21.875,100
6.04757833480835,24.23,0,48.111,132411.5673724526,0,21.875,100
16.348373651504517,24.5,1008.36,48.112,0,0,21.875,109
3.2513692378997803,24.35,1008.36,0,0,0,21.875,100
14.381216526031494,24.58,0,47.771,0,0,21.875,108
9.075239181518555,24.17,1008.34,47.744,132411.5673724526,0,21.875,101
19.54620909690857,0,1008.35,100.0,0,0,21.875,100
6.507030248641968,23.99,1008.36,100.0,0,0,21.875,102
17.85821509361267,33.7,1008.37,47.807,0,0,21.875,101
12.372350215911865,0,1008.35,47.998,132411.5673724526,0,21.812,101
3.6354010105133057,24.62,706.76,47.983,0,0,21.812,110
23.092893362045288,24.11,1008.33,100.0,0,0,21.875,108
10.034303665161133,0,706.76,49.217,0,0,21.875,110
21.50892400741577,24.16,0,47.917,0,0,21.812,100
15.735570669174194,24.01,1008.33,47.9,0,0,21.875,100
26.574927806854248,23.83,0,47.984,0,0,21.875,102
13.498300313949585,0,706.76,47.96,0,0,21.875,100
7.228724241256714,23.84,706.76,49.223,0,0,21.875,102
25.60498070716858,0,1008.34,48.181,121553.47525021038,96.55916666666667,21.875,101
20.065675020217896,24.22,0,49.425,0,0,21.875,102
4.486162185668945,0,706.76,0,0,0,21.875,101
11.414379835128784,0,706.76,48.128,0,0,21.875,107
30.99838614463806,33.7,706.76,0,102384.3626587989,96.58250000000001,21.875,102
17.898935556411743,33.7,706.76,48.128,0,0,21.875,107
29.585163593292236,23.82,0,0,0,96.55916666666667,21.875,100
4.1284565925598145,24.25,1008.36,48.33,142190.65324667792,0,21.875,108
24.23835301399231,24.66,0,0,152828.9679281407,96.55375000000001,21.875,107
15.542778730392456,0,1008.36,48.291,0,0,21.875,107
35.239760637283325,25.1,1008.34,100.0,0,96.58250000000001,21.875,108
22.17682433128357,25.03,0,0,0,0,21.875,108
34.57256507873535,33.7,1008.38,47.806,0,96.55916666666667,21.875,100
29.787433385849,0,0,48.963,0,96.55375000000001,21.812,100
20.99974822998047,0,695.58,47.696,0,0,21.875,106
5.538869380950928,33.7,706.76,47.692,0,0,21.875,104
5.622616767883301,0,706.76,47.708,0,0,21.875,102
27.674309968948364,33.7,695.6,47.714,0,0,21.875,108
40.80407404899597,33.7,695.6,0,0,96.58250000000001,21.875,109
39.5791871547699,33.7,706.76,49.109,0,96.55916666666667,21.875,100
5.363702774047852,33.7,706.76,49.223,0,0,21.812,102
34.78423261642456,33.7,0,100.0,0,96.55375000000001,21.875,101
25.94739818572998,33.7,706.76,100.0,0,0,21.875,100
32.433225870132446,33.7,1024.31,100.0,0,0,21.875,102
45.54995632171631,33.7,706.76,100.0,0,96.58250000000001,21.875,101
4.762810468673706,33.7,1024.46,49.425,0,0,21.875,105
43.922507762908936,33.7,706.76,100.0,0,96.55916666666667,21.875,100
38.902517318725586,33.7,1008.37,48.29,0,96.55375000000001,21.875,100
30.319175720214844,23.61,1008.35,0,0,0,21.875,100
49.84404516220093,23.61,0,48.504,114962.7509908421,96.4325,21.875,101
36.78353476524353,23.61,1008.35,0,0,0,21.875,100
4.755465745925903,0,1008.38,48.443,0,0,21.875,102
48.68665266036987,24.97,0,48.465,0,96.55916666666667,21.875,107
43.644365549087524,23.88,0,0,0,96.55375000000001,21.875,99
35.236262798309326,33.7,706.76,49.698,0,0,21.812,102
54.70193696022034,33.7,0,49.698,0,96.4325,21.812,100
41.7355010509491,0,706.76,49.724,0,0,21.812,99
5.260844707489014,0,0,0,109192.15548732226,0,21.812,105
53.39620614051819,0,1023.39,49.755,0,96.55916666666667,21.875,100
4.257592439651489,33.7,1024.03,49.755,0,0,21.875,101
47.80952048301697,33.7,1024.52,49.749,0,96.55375000000001,21.875,108
38.972829818725586,33.7,1024.62,49.761,0,0,21.875,100
58.454689741134644,33.7,1024.66,0,0,96.4325,21.875,100
45.44084453582764,33.7,1024.7,49.755,0,0,21.875,100
56.92243957519531,33.7,1008.34,48.533,0,96.55916666666667,21.875,99
51.71065306663513,0,0,48.783,0,96.55375000000001,21.812,100
42.978971004486084,0,706.76,49.933,0,0,21.875,100
4.19351053237915,23.95,1008.31,100.0,0,0,21.875,101
62.61526441574097,24.13,0,0,0,96.4325,21.875,102
49.59252119064331,0,706.76,48.639,0,0,21.875,106
61.644612073898315,0,1008.33,48.643,0,96.55916666666667,21.875,100
56.166494846343994,24.03,1008.36,48.556,0,96.55375000000001,21.875,100
4.566814422607422,24.57,1008.36,48.5,0,0,21.875,101
47.188140630722046,24.31,1008.37,48.477,0,0,21.875,101
66.94309282302856,23.94,1008.34,48.459,0,96.4325,21.875,109
53.901708364486694,23.98,0,48.482,0,0,21.875,107
65.37000346183777,23.71,706.76,48.495,0,96.55916666666667,21.875,101
60.26624131202698,23.6,1008.34,0,120417.46611079917,96.41333333333333,21.875,101
51.38438272476196,0,0,100.0,0,0,21.875,101
71.38856244087219,23.68,1008.32,0,0,96.4325,21.875,100
58.300963163375854,0,1008.33,100.0,0,0,21.875,100
4.619697570800781,24.43,1008.32,48.517,0,0,21.875,107
70.10376000404358,0,0,0,0,96.55916666666667,21.875,107
64.48815083503723,23.79,1008.34,0,0,96.41333333333333,21.875,100
55.59798502922058,0,1008.37,48.489,0,0,21.875,102
0.8654341697692871,23.5,1008.35,48.712,106688.39773321257,0,21.875,102
0.9201624393463135,23.61,0,48.748,103331.7765815594,0,21.812,102
0.8758132457733154,23.59,1008.33,48.822,112265.91528911264,0,21.812,103
0.9026796817779541,23.62,1008.32,48.829,114179.09554856284,0,21.812,103
0.9315915107727051,23.62,1008.32,48.809,115199.94958796127,0,21.812,102
0.920886754989624,23.61,1008.33,48.778,114726.52718249861,0,21.812,102
0.8760015964508057,23.62,1008.34,48.79,114726.52718249861,0,21.812,102
0.9145140647888184,23.61,0,48.738,103779.92958635956,0,21.812,102
0.8891611099243164,23.55,1008.35,48.793,110927.65203345398,0,21.812,102
0.9174909591674805,23.59,1008.37,48.768,112795.112543775,0,21.812,102
0.8881475925445557,23.59,1008.36,48.755,113482.88458570123,0,21.812,101
0.9332320690155029,23.59,1008.33,48.731,113176.17543184797,0,21.812,102
0.8643307685852051,23.59,1008.34,48.694,113099.7570133713,0,21.812,102
0.8564825057983398,23.6,1008.32,48.697,113099.7570133713,0,21.812,101
0.87380051612854,23.6,1008.34,48.709,112190.72076963249,0,21.812,102
0.9078984260559082,23.59,1008.37,48.743,111222.27926926083,0,21.812,101
0.8808221817016602,23.6,1008.34,48.747,110707.70394170735,0,21.812,101
0.9149484634399414,23.61,1008.39,48.79,110854.23895981145,0,21.75,101
0.8740088939666748,23.62,1008.35,48.809,110270.41412143396,0,21.812,101
0.9208979606628418,23.62,1008.34,48.809,110343.05570004943,0,21.812,102
0.8739452362060547,23.62,1008.33,48.822,110125.41751875954,0,21.812,101
0.9122357368469238,23.61,1008.35,48.796,110053.06211815056,0,21.812,101
0.905576229095459,23.61,1008.35,48.796,109692.7066357747,0,21.812,102
0.9948558807373047,23.6,1008.33,48.784,0,0,21.812,101
1.0533452033996582,23.62,1008.35,48.809,109764.58881718325,0,21.812,100
0.8596956729888916,23.61,0,48.75,99289.17766172938,0,21.812,101
0.9133327007293701,23.56,1008.37,48.806,105280.19792468188,0,21.812,101
0.8887040615081787,23.58,1008.39,48.849,107786.85744830506,0,21.812,101
0.947333812713623,23.57,1008.39,0,97158.27212894859,0,21.812,101
0.9267539978027344,23.6,1008.36,48.841,108414.7391545809,0,21.812,101
0.8525710105895996,23.59,1008.35,0,98587.90388106903,0,21.812,101
0.9126441478729248,23.56,1008.34,48.784,107648.31456969028,0,21.812,101
0.9173479080200195,23.56,1008.34,48.787,108414.7391545809,0,21.812,101
0.9761660099029541,23.55,1008.36,48.771,108274.57853235303,0,21.812,100
0.8742666244506836,23.55,1008.37,48.78,108204.63403579818,0,21.812,102
0.9156246185302734,23.55,1008.36,48.783,108696.15185101591,0,21.812,103
0.8658852577209473,23.54,1008.37,48.789,108204.63403579818,0,21.812,103
0.896233320236206,23.55,1008.38,48.795,108344.61351338126,0,21.812,101
0.9115910530090332,23.56,1008.36,48.818,107648.31456969028,0,21.812,102
0.9085395336151123,23.56,1008.34,48.836,107717.5414614474,0,21.812,101
0.8617188930511475,23.55,1008.37,48.814,107097.68635142854,0,21.812,101
0.9241116046905518,23.56,1008.36,48.824,109334.70334327844,0,21.812,101
0.8837699890136719,23.55,1008.36,48.559,114491.27216628063,0,21.812,101
0.9112303256988525,23.57,1008.36,47.989,116806.63650622586,0,21.812,100
0.9302012920379639,23.56,1008.34,47.396,116643.95386139498,0,21.812,100
0.9368314743041992,23.57,1008.33,46.96,117297.4186028749,0,21.812,99
0.8561522960662842,23.58,1008.32,46.631,119132.79005755081,0,21.812,97
0.9233739376068115,23.57,1008.34,46.259,120590.85267488335,0,21.812,96
0.8918335437774658,23.59,1008.35,45.79,122442.0204107501,0,21.812,102
0.9496831893920898,23.59,1008.34,45.337,122442.0204107501,0,21.812,100
0.9045555591583252,23.6,1008.32,45.059,118291.46030737365,0,21.812,99
0.9000236988067627,23.6,1008.31,45.12,115917.45482546173,0,21.812,100
0.8632900714874268,23.6,1008.32,45.317,115120.77470685873,0,21.812,100
0.9398698806762695,23.61,1008.32,45.511,0,0,21.812,100
0.8744750022888184,23.61,1008.31,45.812,108414.7391545809,0,21.812,101
0.9386889934539795,23.61,1008.32,46.309,106824.47923807181,0,21.812,100
0.9362342357635498,23.61,1008.32,46.8,105879.13427082615,0,21.812,100
0.886307954788208,23.61,1008.3,47.27,105412.7085602346,0,21.812,101
0.8516263961791992,23.61,1008.29,0,95279.22530885291,0,21.812,100
0.926002025604248,23.61,1008.3,47.89,0,0,21.812,101
0.915961742401123,23.63,0,48.048,95387.7432211134,0,21.812,101
0.9006385803222656,23.58,1008.31,48.32,100601.10015337786,0,21.812,102
0.8726873397827148,23.59,1008.31,48.512,102072.40694715104,0,21.812,102
1.032336950302124,23.56,1008.31,48.684,102698.23103579001,0,21.812,102
0.9581172466278076,23.56,1008.33,48.812,102509.679506499,0,21.812,102
0.9339797496795654,23.56,1008.3,48.923,102887.47747245015,0,21.812,101
0.9034693241119385,23.56,1008.32,48.999,103523.36733285208,0,21.812,102
0.9142382144927979,23.56,1008.32,0,94154.51858270944,0,21.812,101
0.9122762680053711,23.57,1008.34,49.021,104950.37430332297,0,21.812,101
0.9281919002532959,23.55,1008.33,48.986,0,0,21.812,101
0.874143123626709,23.54,1008.31,48.933,104687.99961256026,0,21.812,100
0.9201333522796631,23.56,1008.32,48.905,105479.08904549027,0,21.812,101
1.0087769031524658,23.56,1008.34,48.875,0,0,21.812,100
0.9904119968414307,23.61,1008.36,0,0,0,21.812,102
0.8549578189849854,23.5,1008.3,48.935,102321.81906407228,0,21.812,101
0.8831040859222412,23.54,1008.31,48.939,103587.38889703677,0,21.812,101
0.9223191738128662,23.55,1008.34,48.948,104426.9335237714,0,21.812,102
0.9025263786315918,23.55,1008.33,48.907,104296.88814953963,0,21.812,100
1.0120408535003662,23.55,1008.35,48.952,102321.81906407228,0,21.812,101
0.97904372215271,23.55,1008.31,49.035,102446.98275945323,0,21.812,101
0.9391486644744873,23.54,1008.31,49.09,103204.44290500422,0,21.812,101
0.8650782108306885,23.55,1008.3,49.069,104687.99961256026,0,21.812,100
0.9230983257293701,23.54,1008.31,49.039,104622.61079206802,0,21.812,100
1.0696029663085938,23.54,1008.32,48.976,0,0,0,101
0.9075531959533691,23.53,1008.33,0,94313.56253575097,0,21.812,100
0.9302902221679688,23.56,1008.33,48.942,104950.37430332297,0,21.812,101
0.8767428398132324,23.56,1008.31,0,95660.1225611579,0,21.812,101
0.8818638324737549,23.55,1008.32,48.956,0,0,21.812,100
0.9007563591003418,23.56,1008.31,48.962,103523.36733285208,0,21.812,101
0.8589968681335449,23.53,1008.35,49.045,103268.07049122296,0,21.812,101
0.9133739471435547,23.54,1008.36,49.075,104426.9335237714,0,21.875,101
1.0683999061584473,23.54,1008.34,49.069,103331.7765815594,0,21.875,101
0.8902828693389893,23.52,1008.34,49.142,102321.81906407228,0,21.875,101
0.9355514049530029,23.52,1008.33,49.209,0,0,21.812,101
0.9138643741607666,23.57,0,49.23,0,0,21.812,101
0.876950740814209,23.46,1008.35,49.284,0,0,21.812,102
0.9232668876647949,23.49,1008.33,49.331,102509.679506499,0,21.812,102
1.0068943500518799,23.5,1008.32,49.319,102887.47747245015,0,21.812,102
0.9318325519561768,23.51,1008.34,49.317,0,0,21.812,101
0.9887957572937012,23.53,1008.34,49.358,102761.23577993635,0,21.812,101
0.924793004989624,23.54,1008.3,49.482,103204.44290500422,0,21.875,102
0.8787095546722412,23.54,1008.31,49.539,102761.23577993635,0,21.875,101
1.0048861503601074,23.54,1008.31,49.5,0,0,21.875,100
0.9739925861358643,24.06,1008.32,49.539,113791.26063716433,0,21.875,102
0.9251129627227783,24.32,1008.33,49.44,120244.57742630689,0,21.875,101
0.928865909576416,23.62,1008.31,49.115,110854.23895981145,0,21.812,101
1.0028579235076904,23.59,1008.31,49.029,108696.15185101591,0,21.812,102
0.9761748313903809,23.56,1008.32,0,96709.50642991463,0,21.875,102
0.9477827548980713,23.59,1008.33,48.98,107166.20662554401,0,21.875,102
0.9565486907958984,23.58,1008.31,48.95,107097.68635142854,0,21.875,102
0.9728801250457764,23.58,1008.31,48.924,106552.66249173119,0,21.875,100
1.0908756256103516,23.56,1008.31,48.929,104687.99961256026,0,0,101
0.8979361057281494,23.63,0,48.982,102446.98275945323,0,21.812,101
0.959993839263916,23.61,0,49.075,0,0,21.812,102
1.0185332298278809,23.55,1008.34,49.208,102259.35183515261,0,21.812,101
1.0011448860168457,23.57,1008.34,49.214,103268.07049122296,0,21.812,100
0.8846514225006104,23.58,1008.37,49.186,104361.8703240771,0,21.812,101
0.8711884021759033,23.59,1008.37,49.111,105946.10368025978,0,21.875,102
1.3853168487548828,23.25,1008.34,50.585,0,0,21.812,101
1.4417550563812256,23.4,0,50.585,0,0,21.812,104
0.9022386074066162,23.42,1008.39,50.307,78766.2048747302,0,21.812,102
0.9188575744628906,23.4,1008.33,50.019,86315.78907987275,0,21.875,102
0.8795063495635986,23.4,1008.35,49.88,90611.56882509933,0,21.875,102
0.9197919368743896,23.4,1008.33,49.837,0,0,21.875,102
0.9234364032745361,22.73,1008.3,0,8882.277513575915,0,21.75,99
0.9732306003570557,22.91,1008.28,49.926,21833.138362280322,0,21.75,100
0.9281673431396484,22.97,1008.27,49.773,32343.800082849575,0,21.75,99
0.8645143508911133,23.01,1008.26,49.623,41379.490309102104,0,21.75,99
0.859367847442627,23.02,1008.26,49.343,0,0,21.812,99
0.8998775482177734,23.04,1008.23,48.661,58028.047429388615,0,21.812,98
0.850391149520874,23.06,1008.24,47.937,64409.70314215254,0,21.812,96
0.8691384792327881,23.09,1008.25,47.337,0,0,21.812,97
0.8849692344665527,23.12,1008.23,46.865,74625.36961734005,0,21.812,96
0.909766435623169,23.14,1008.23,46.537,78105.09831237748,0,21.812,96
1.0051236152648926,23.16,1008.27,46.355,81210.25746856973,0,21.812,96
0.8944010734558105,23.18,1008.3,46.257,83978.91998793349,0,21.812,96
0.8831729888916016,23.19,1008.28,46.174,86583.49426096448,0,21.812,96
0.8877890110015869,23.21,1008.29,46.248,88225.25843876394,0,21.812,95
0.992450475692749,23.22,1008.26,46.366,89069.71203447979,0,21.812,97
0.8886198997497559,23.24,1008.28,46.528,90906.62918333513,0,21.812,97
0.9707682132720947,23.26,1008.27,46.718,92615.61776895337,0,21.812,98
0.9228324890136719,23.27,1008.29,46.815,94526.45884310994,0,21.812,98
0.9223809242248535,23.29,1008.32,46.59,97554.37254653197,0,21.812,96
0.8841571807861328,23.3,1008.29,46.292,99112.92556802288,0,21.812,96
0.850377082824707,23.32,1008.3,46.057,100964.93596532702,0,21.812,97
0.9372091293334961,23.33,1008.27,45.853,102072.40694715104,0,21.812,96
0.922560453414917,23.33,1008.3,45.668,101515.6510807782,0,21.812,97
0.9655897617340088,23.35,1008.28,45.705,101270.14889709305,0,21.812,96
0.9082205295562744,23.36,1008.29,45.789,103014.02972263894,0,21.812,97
0.9152696132659912,23.37,1008.29,45.813,104361.8703240771,0,21.812,97
1.093858003616333,23.38,1008.29,45.745,105346.41157244626,0,0,97
1.0293042659759521,23.4,1008.27,45.749,104753.47022019664,0,21.812,98
0.9263327121734619,23.4,1008.29,45.821,104884.6574114577,0,21.812,97
0.9232175350189209,23.41,1008.34,45.938,103779.92958635956,0,21.812,98
0.9636480808258057,23.41,1008.31,46.134,103204.44290500422,0,21.812,98
1.0623524188995361,23.43,1008.32,46.312,104492.07790026037,0,21.812,98
0.9934380054473877,23.44,1008.32,46.498,103779.92958635956,0,21.812,98
0.8739657402038574,23.45,1008.33,46.63,103908.68818629884,0,21.812,98
0.8819561004638672,23.46,1008.3,46.74,104231.98684889858,0,21.812,98
0.8725214004516602,23.45,1008.3,46.838,104167.1662712698,0,21.812,98
0.9064583778381348,23.46,1008.3,46.931,105082.05545302512,0,21.812,97
0.9172883033752441,23.46,1008.3,47.017,104687.99961256026,0,21.812,98
0.9162261486053467,23.47,1008.32,47.051,105479.08904549027,0,21.812,98
0.9405488967895508,23.48,1008.3,47.095,106688.39773321257,0,21.812,98
0.9054913520812988,23.46,1008.29,47.123,106214.83064469982,0,21.812,98
0.9538769721984863,23.47,1008.3,47.156,106552.66249173119,0,21.812,99
0.918269157409668,23.47,1008.3,47.172,106282.22552585554,0,21.812,99
0.9919326305389404,23.46,1008.3,47.21,108274.57853235303,0,21.812,99
0.9372954368591309,23.46,1008.3,47.21,107029.25364316028,0,21.812,98
0.9091846942901611,23.47,1008.3,47.206,108134.77984847243,0,21.812,97
0.9345095157623291,23.47,1008.32,47.24,0,0,21.812,97
0.9384901523590088,23.47,1008.33,47.304,107579.17660136682,0,21.812,99
1.0239884853363037,23.47,1008.34,47.354,108204.63403579818,0,0,99
1.040740966796875,23.46,1008.31,47.397,107234.81463368697,0,0,99
0.9334475994110107,23.48,1008.31,47.391,107995.34170279077,0,21.812,99
0.8859524726867676,23.48,1008.3,47.397,108065.01579558373,0,21.812,99
0.935330867767334,23.47,1008.33,47.385,108204.63403579818,0,21.812,99
0.8894641399383545,23.48,1008.31,47.409,108414.7391545809,0,21.812,98
0.9112346172332764,23.47,1008.32,47.397,109477.62387337527,0,21.875,99
0.9599077701568604,23.48,1008.32,47.435,108837.40676200538,0,21.875,99
0.9269344806671143,23.48,1008.33,47.441,108837.40676200538,0,21.875,100
0.8746984004974365,23.46,1008.33,47.449,108414.7391545809,0,21.875,99
1.5211825370788574,0,0,52.56,9995.346124235086,0,22.125,100
1.5369467735290527,23.06,1008.22,52.485,6964.222726007442,0,22.125,100
0.9235517978668213,23.46,1008.24,52.196,14500.15371581849,0,22.062,100
0.8715629577636719,23.28,1008.21,51.778,19405.04134877404,0,22.062,99
0.922774076461792,23.31,1008.22,51.545,24643.01421067826,0,22.125,100
0.874722957611084,23.33,1008.23,51.309,29877.13352252057,0,22.062,100
0.8928828239440918,23.34,0,51.156,30844.44176719372,0,22.125,100
0.8747949600219727,23.33,1008.22,51.132,37359.606114477094,0,22.125,100
1.030479907989502,23.38,0,50.981,37797.53974193686,0,22.125,100
0.8629927635192871,23.36,0,50.876,39883.38975971747,0,22.125,100
0.9298233985900879,23.35,1008.22,50.851,46368.77138869603,0,22.125,100
0.8792476654052734,23.4,1008.2,50.823,50322.56037714921,0,22.125,100
0.9126641750335693,23.42,1008.22,50.756,53711.18611706582,0,22.125,100
0.8916621208190918,23.45,1008.26,50.696,57549.56179793848,0,22.125,100
0.9299676418304443,23.46,1008.27,50.617,60370.431561579026,0,22.125,99
0.8837573528289795,23.48,1008.26,50.516,63051.96404374131,0,22.125,98
0.8895125389099121,23.4,0,50.488,55234.36092969487,0,22.125,100
0.8677535057067871,23.47,1008.24,50.535,64459.27613889125,0,22.125,100
0.9125373363494873,23.52,1008.25,50.433,67908.84090064665,0,22.125,100
0.8616302013397217,23.54,1008.22,50.322,71320.79726310122,0,22.125,100
0.9288210868835449,23.57,1008.26,50.247,73770.84623450186,0,22.125,100
0.8799097537994385,23.58,1008.25,50.176,75499.92185491127,0,22.125,99
0.9137842655181885,23.58,1008.26,50.139,77240.69503941873,0,22.125,99
0.891345739364624,23.59,1008.25,50.119,78618.32693660128,0,22.125,99
0.9095089435577393,23.6,1008.24,50.123,80430.35429589982,0,22.187,100
0.8749392032623291,23.61,1008.24,50.117,81845.15511195529,0,22.125,100
0.9105699062347412,23.63,0,50.089,75499.92185491127,0,22.125,99
0.8603863716125488,23.6,1008.22,50.147,81526.47021510455,0,22.125,100
0.9343569278717041,23.64,1008.24,50.129,83894.79687609049,0,22.187,100
0.8803811073303223,23.63,1008.24,50.135,85348.20777681987,0,22.125,100
0.949354887008667,23.63,0,50.071,79213.19548251056,0,22.125,99
0.8952949047088623,23.47,1008.24,50.3,78178.00604742469,0,22.125,100
0.8994033336639404,23.58,1008.24,50.301,84402.07887499784,0,22.125,100
0.8653650283813477,23.6,1008.23,50.205,87305.56076393457,0,22.187,100
0.8910760879516602,23.61,1008.21,50.078,89259.56839324339,0,22.125,99
0.9181323051452637,23.61,0,49.95,83062.74330984244,0,22.187,99
0.8509256839752197,23.59,1008.22,49.96,88598.58595464365,0,22.187,99
0.8809096813201904,23.62,1008.21,49.96,90027.15723540161,0,22.187,100
0.9077808856964111,23.62,1008.24,49.999,91402.69004521384,0,22.187,100
0.885448694229126,23.61,1008.25,50.004,92106.34055020178,0,22.125,99
0.9161496162414551,23.62,1008.25,50.054,92411.23255049174,0,22.125,100
0.872483491897583,23.6,0,50.058,85001.71659509464,0,22.125,100
0.9254369735717773,23.56,1008.26,50.163,90709.7092255682,0,22.125,100
0.8840646743774414,23.6,1008.25,50.229,92820.90907075381,0,22.125,100
0.9095034599304199,23.6,1008.25,50.248,93966.48004864706,0,22.125,100
0.8940184116363525,23.61,1008.27,50.241,95248.88356305567,0,22.125,100
0.9245915412902832,23.6,1008.26,50.235,93890.6339969658,0,22.125,99
0.8679258823394775,23.61,1008.26,50.248,94579.833185556,0,22.125,100
0.8954453468322754,23.62,1008.25,50.25,95170.95402821548,0,22.125,100
0.8793823719024658,23.64,1008.26,50.223,96542.28624294465,0,22.125,100
0.9140760898590088,23.64,1008.27,50.183,97782.16910061133,0,22.125,100
0.8652563095092773,23.65,1008.26,50.152,97725.12028448436,0,22.125,100
0.9150347709655762,23.66,1008.23,50.101,97953.71589156865,0,22.125,100
0.8695652484893799,23.52,0,50.184,78251.05002296061,0,22.125,100
0.9054381847381592,23.59,0,50.299,82652.87514206104,0,22.125,100
0.8826436996459961,23.6,1008.26,50.35,93546.65170365213,0,22.125,100
0.915424108505249,23.65,1008.25,50.322,94793.93467920403,0,22.125,100
0.8644821643829346,23.67,0,50.21,89834.0250061287,0,22.125,100
0.9081695079803467,23.53,1008.25,50.316,88411.52809198675,0,22.125,100
0.8839676380157471,23.65,1008.25,50.334,95684.1654554599,0,22.125,100
0.9058353900909424,23.66,1008.23,50.256,96154.34564849023,0,22.125,100
0.8906805515289307,23.68,1008.25,50.175,96653.70203976291,0,22.125,100
0.965095043182373,23.69,1008.28,50.152,97611.22212361907,0,22.125,100
0.857745885848999,23.69,0,50.106,91904.19446848468,0,22.125,100
0.855076789855957,23.66,1008.24,50.136,96597.96201453752,0,22.125,100
0.9509825706481934,23.63,1008.22,50.135,94473.14470860902,0,22.187,100
0.8784418106079102,23.7,1008.23,50.14,97953.71589156865,0,22.125,100
0.9070923328399658,23.71,1008.23,50.128,99702.88049283491,0,22.187,100
0.8650264739990234,23.73,1008.25,50.11,100420.16381885637,0,22.125,100
